ad_id,campaign_id,fb_campaign_id,age,gender,interest,Impressions,Clicks,Spent,Total_Conversion,Approved_Conversion,CTR,CPC,Cost_per_conversion,Conversion_per_spend,Total_conversion_rate,Approved_conversion_rate
776475,936,115510,30-34,M,16,16425,1,1.549999952,1,0,0.0060882800608828,1.549999952,1.549999952,0.6451613103017696,100.0,0.0
776476,936,115510,30-34,M,16,43756,5,5.439999938,0,0,0.011427004296553616,1.0879999876,,0.0,0.0,0.0
776477,936,115510,30-34,M,16,9982,0,0.0,1,0,0.0,0.0,0.0,0.0,,
776489,936,115512,45-49,F,26,175389,55,81.60999787,1,0,0.031358865151178236,1.4838181430909092,81.60999787,0.012253400638399012,1.8181818181818181,0.0
776494,936,115513,30-34,M,15,7015,0,0.0,1,0,0.0,0.0,0.0,0.0,,
776515,936,115517,45-49,F,65,12706,3,4.98999989,1,1,0.023610892491736188,1.6633332966666667,4.98999989,0.20040080602085944,33.33333333333333,33.33333333333333
776519,936,115517,45-49,F,65,70702,20,31.7099998,1,0,0.028287742920992336,1.58549999,31.7099998,0.03153579332409835,5.0,0.0
776533,936,115520,45-49,F,63,63927,16,25.52000046,2,0,0.025028548187776684,1.59500002875,12.76000023,0.07836990454348919,12.5,0.0
776534,936,115520,45-49,F,63,15105,3,4.25999999,1,0,0.019860973187686197,1.4199999966666665,4.25999999,0.23474178458859574,33.33333333333333,0.0
776538,936,115521,30-34,F,15,8774,1,1.830000043,1,0,0.011397310234784592,1.830000043,1.830000043,0.5464480745916572,100.0,0.0
776551,936,115523,30-34,F,16,14459,1,1.389999986,1,0,0.006916107614634484,1.389999986,1.389999986,0.7194244676776564,100.0,0.0
776552,936,115523,30-34,F,16,21596,2,2.809999943,1,0,0.009260974254491572,1.4049999715,2.809999943,0.35587189333975017,50.0,0.0
776553,936,115523,30-34,F,16,66765,8,11.04999971,1,0,0.011982326069048154,1.38124996375,11.04999971,0.09049773993161489,12.5,0.0
776563,936,115525,30-34,F,7,1369,0,0.0,1,1,0.0,0.0,0.0,0.0,,
776579,936,115527,30-34,F,10,26910,5,7.229999781,1,0,0.01858045336306206,1.4459999562,7.229999781,0.13831259063491802,20.0,0.0
776603,936,115531,30-34,F,2,506,0,0.0,1,0,0.0,0.0,0.0,0.0,,
776615,936,115533,45-49,M,63,11988,3,4.269999862,1,0,0.025025025025025023,1.4233332873333333,4.269999862,0.2341920450394619,33.33333333333333,0.0
776623,936,115535,45-49,M,64,19353,6,9.4799999,1,1,0.031002945279801578,1.5799999833333331,9.4799999,0.10548523318022399,16.666666666666664,16.666666666666664
776631,936,115536,40-44,M,29,10960,2,2.890000105,1,0,0.01824817518248175,1.4450000525,2.890000105,0.34602074867398663,50.0,0.0
776643,936,115538,30-34,M,15,33491,6,10.56999969,2,1,0.017915260816338718,1.761666615,5.284999845,0.18921476430052764,33.33333333333333,16.666666666666664
776644,936,115538,30-34,M,15,20083,2,3.200000048,2,1,0.009958671513220135,1.600000024,1.600000024,0.6249999906250001,100.0,50.0
776659,936,115541,30-34,M,16,8817,0,0.0,1,1,0.0,0.0,0.0,0.0,,
776661,936,115541,30-34,M,16,15466,1,0.970000029,1,0,0.006465795939480151,0.970000029,0.970000029,1.0309278042299934,100.0,0.0
776662,936,115541,30-34,M,16,27072,3,4.370000005,1,0,0.011081560283687944,1.4566666683333331,4.370000005,0.2288329516832575,33.33333333333333,0.0
776663,936,115541,30-34,M,16,15753,1,0.569999993,1,1,0.006347997206881229,0.569999993,0.569999993,1.7543859864573716,100.0,100.0
776668,936,115542,40-44,M,19,3523,1,1.809999943,1,1,0.02838489923360772,1.809999943,1.809999943,0.5524862052440407,100.0,100.0
776685,936,115545,40-44,M,16,7745,0,0.0,1,0,0.0,0.0,0.0,0.0,,
776686,936,115545,40-44,M,16,18709,2,3.319999933,1,0,0.010690042225666791,1.6599999665,3.319999933,0.3012048253556395,50.0,0.0
776687,936,115545,40-44,M,16,8022,0,0.0,2,1,0.0,0.0,0.0,0.0,,
776696,936,115547,30-34,M,10,7966,1,1.179999948,1,1,0.012553351744915892,1.179999948,1.179999948,0.847457664464236,100.0,100.0
776697,936,115547,30-34,M,10,4132,0,0.0,1,1,0.0,0.0,0.0,0.0,,
776698,936,115547,30-34,M,10,12785,3,4.730000019,2,1,0.023464998044583497,1.576666673,2.3650000095,0.4228329792740324,66.66666666666666,33.33333333333333
776699,936,115547,30-34,M,10,8213,1,1.379999995,1,1,0.0121758188238159,1.379999995,1.379999995,0.7246376837849192,100.0,100.0
776722,936,115551,30-34,M,2,545,0,0.0,1,1,0.0,0.0,0.0,0.0,,
776725,936,115552,40-44,M,23,2479,1,1.25999999,1,0,0.04033884630899556,1.25999999,1.25999999,0.7936507999496095,100.0,0.0
776780,936,115561,40-44,M,2,3812,2,3.049999952,1,0,0.05246589716684155,1.524999976,3.049999952,0.32786885761891976,50.0,0.0
776793,936,115563,45-49,M,21,1609,0,0.0,1,0,0.0,0.0,0.0,0.0,,
776799,936,115564,45-49,M,20,10257,3,3.579999924,1,1,0.029248318221702253,1.193333308,3.579999924,0.2793296148684499,33.33333333333333,33.33333333333333
776817,936,115567,40-44,M,10,12356,4,6.279999971,1,0,0.03237293622531564,1.56999999275,6.279999971,0.15923566952513288,25.0,0.0
776825,936,115568,45-49,M,18,7410,1,1.210000038,1,0,0.013495276653171389,1.210000038,1.210000038,0.826446255037225,100.0,0.0
776829,936,115569,45-49,M,16,140098,28,46.63000011,1,0,0.0199860097931448,1.6653571467857142,46.63000011,0.02144542135194089,3.571428571428571,0.0
776831,936,115569,45-49,M,16,107021,20,34.44000012,1,0,0.018687921062221433,1.722000006,34.44000012,0.029036004544589995,5.0,0.0
776840,936,115571,35-39,M,36,2797,1,1.289999962,1,0,0.03575259206292456,1.289999962,1.289999962,0.7751938212847792,100.0,0.0
776861,936,115574,45-49,M,7,16461,6,9.21999979,1,0,0.03644979041370512,1.5366666316666666,9.21999979,0.10845987231850035,16.666666666666664,0.0
776892,936,115580,40-44,M,63,17488,5,7.719999909,1,0,0.028591033851784083,1.5439999818,7.719999909,0.12953368028336332,20.0,0.0
776928,936,115586,35-39,M,10,9750,2,1.5,1,1,0.020512820512820513,0.75,1.5,0.6666666666666666,50.0,50.0
776935,936,115587,45-49,M,36,1136,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777105,936,115615,45-49,M,63,4333,1,0.180000007,1,1,0.02307869836141242,0.180000007,0.180000007,5.555555339506181,100.0,100.0
777130,936,115619,35-39,M,16,6260,0,0.0,1,0,0.0,0.0,0.0,0.0,,
777131,936,115619,35-39,M,16,6359,0,0.0,1,0,0.0,0.0,0.0,0.0,,
777166,936,115625,30-34,M,63,2383,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777187,936,115629,40-44,M,27,11292,3,5.389999866,1,1,0.026567481402763018,1.796666622,5.389999866,0.18552876156973172,33.33333333333333,33.33333333333333
777198,936,115631,30-34,M,64,12729,4,5.779999852,1,0,0.031424306701233404,1.444999963,5.779999852,0.17301038505286107,25.0,0.0
777200,936,115631,30-34,M,64,1898,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777201,936,115631,30-34,M,64,1882,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777235,936,115637,30-34,M,65,2883,1,0.99000001,1,1,0.0346860908775581,0.99000001,0.99000001,1.0101009998979698,100.0,100.0
777248,936,115639,30-34,F,7,3989,1,1.279999971,1,0,0.0250689395838556,1.279999971,1.279999971,0.7812500177001956,100.0,0.0
777261,936,115641,40-44,M,29,19603,4,5.279999971,1,1,0.020405040044891087,1.31999999275,5.279999971,0.18939394043417127,25.0,25.0
777382,936,115675,40-44,M,24,3047,1,1.379999995,1,0,0.03281916639317361,1.379999995,1.379999995,0.7246376837849192,100.0,0.0
777398,936,115677,35-39,M,24,3029,1,1.049999952,1,1,0.033014196104324864,1.049999952,1.049999952,0.9523809959183692,100.0,100.0
777410,936,115679,45-49,M,26,3490,1,1.340000033,1,1,0.028653295128939826,1.340000033,1.340000033,0.7462686383381605,100.0,100.0
777482,936,115691,45-49,M,28,2479,0,0.0,1,0,0.0,0.0,0.0,0.0,,
777495,936,115693,40-44,M,19,19581,7,10.42999983,2,0,0.0357489402992697,1.4899999757142857,5.214999915,0.19175455729609536,28.57142857142857,0.0
777519,936,115697,45-49,M,29,19537,5,6.099999905,1,0,0.025592465578133796,1.219999981,6.099999905,0.16393442878258538,20.0,0.0
777625,936,115715,45-49,M,16,59433,12,19.65999949,3,0,0.020190803089192872,1.6383332908333335,6.553333163333334,0.152594103653255,25.0,0.0
777627,936,115715,45-49,M,16,157534,33,56.19000077,2,0,0.020947858874909544,1.702727296060606,28.095000385,0.03559352149124379,6.0606060606060606,0.0
777638,936,115717,40-44,M,7,1781,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777670,936,115723,40-44,M,16,23769,4,6.029999852,1,0,0.016828642349278472,1.507499963,6.029999852,0.16583748334062148,25.0,0.0
777673,936,115723,40-44,M,16,7101,0,0.0,1,0,0.0,0.0,0.0,0.0,,
777742,936,115735,35-39,M,64,4726,1,1.830000043,1,1,0.021159542953872196,1.830000043,1.830000043,0.5464480745916572,100.0,100.0
777758,936,115737,30-34,M,19,5209,1,0.959999979,2,0,0.01919754271453254,0.959999979,0.4799999895,2.083333378906251,200.0,0.0
777794,936,115743,30-34,M,18,13473,3,2.619999945,3,0,0.0222667557336896,0.873333315,0.873333315,1.1450381919759927,100.0,0.0
777816,936,115747,40-44,M,2,500,0,0.0,1,1,0.0,0.0,0.0,0.0,,
777871,936,115756,30-34,M,20,4616,1,1.360000014,1,0,0.02166377816291161,1.360000014,1.360000014,0.7352941100778548,100.0,0.0
777904,936,115762,30-34,M,31,3279,0,0.0,1,0,0.0,0.0,0.0,0.0,,
777905,936,115762,30-34,M,31,3288,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778037,936,115784,35-39,M,27,14615,4,6.050000191,1,0,0.027369141293191925,1.51250004775,6.050000191,0.16528925098012448,25.0,0.0
778048,936,115786,30-34,M,27,56615,12,19.88000035,2,0,0.021195796167093526,1.6566666958333334,9.940000175,0.1006036199591918,16.666666666666664,0.0
778085,936,115792,30-34,M,26,11735,3,4.529999971,1,1,0.025564550489987216,1.5099999903333332,4.529999971,0.2207505532895731,33.33333333333333,33.33333333333333
778087,936,115792,30-34,M,26,15910,5,6.779999852,1,0,0.03142677561282212,1.3559999704,6.779999852,0.14749262858833465,20.0,0.0
778112,936,115796,35-39,M,29,11446,2,3.090000033,1,1,0.017473353136466887,1.5450000165,3.090000033,0.3236245920130707,50.0,50.0
778113,936,115796,35-39,M,29,4595,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778124,936,115798,30-34,M,29,4871,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778148,936,115802,35-39,M,28,3199,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778156,936,115804,30-34,M,28,9388,2,3.140000105,1,0,0.021303792074989347,1.5700000525,3.140000105,0.31847132693009894,50.0,0.0
778161,936,115804,30-34,M,28,17954,6,7.5400002,2,1,0.03341873677175003,1.2566667,3.7700001,0.26525198235405884,33.33333333333333,16.666666666666664
778208,936,115812,40-44,F,29,2755,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778264,936,115822,40-44,F,27,8152,1,0.99000001,1,0,0.01226692836113837,0.99000001,0.99000001,1.0101009998979698,100.0,0.0
778266,936,115822,40-44,F,27,74542,19,34.1500001,1,0,0.025488986074964446,1.7973684263157894,34.1500001,0.029282576781017346,5.263157894736842,0.0
778421,936,115848,40-44,F,20,6699,2,3.090000033,1,0,0.02985520226899537,1.5450000165,3.090000033,0.3236245920130707,50.0,0.0
778422,936,115848,40-44,F,20,11911,4,3.959999919,1,0,0.033582402820921835,0.98999997975,3.959999919,0.2525252576905419,25.0,0.0
778461,936,115854,40-44,M,29,10090,2,2.650000095,1,1,0.019821605550049554,1.3250000475,2.650000095,0.3773584770380923,50.0,50.0
778471,936,115856,30-34,M,32,1273,0,0.0,1,1,0.0,0.0,0.0,0.0,,
778483,936,115858,40-44,F,18,24188,5,8.179999828,1,0,0.020671407309409626,1.6359999656,8.179999828,0.12224939132358134,20.0,0.0
778529,936,115866,30-34,M,31,2214,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778556,936,115870,40-44,M,32,9735,4,4.130000114,1,1,0.04108885464817669,1.0325000285,4.130000114,0.2421307439218148,25.0,25.0
778590,936,115876,30-34,M,30,1371,0,0.0,1,1,0.0,0.0,0.0,0.0,,
778600,936,115878,40-44,F,22,10750,4,5.389999866,1,0,0.037209302325581395,1.3474999665,5.389999866,0.18552876156973172,25.0,0.0
778626,936,115882,30-34,M,29,7629,1,0.720000029,1,1,0.013107877834578582,0.720000029,0.720000029,1.388888832947533,100.0,100.0
778628,936,115882,30-34,M,29,4608,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778674,936,115890,35-39,M,29,3732,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778689,936,115892,30-34,M,28,7453,1,1.679999948,1,1,0.013417415805715819,1.679999948,1.679999948,0.5952381136621321,100.0,100.0
778722,936,115898,35-39,F,64,41785,14,19.10000038,1,0,0.033504846236687806,1.3642857414285714,19.10000038,0.05235601990077028,7.142857142857142,0.0
778737,936,115900,35-39,M,27,8077,2,3.579999924,1,1,0.02476166893648632,1.789999962,3.579999924,0.2793296148684499,50.0,50.0
778756,936,115904,35-39,F,63,5602,1,1.580000043,1,0,0.01785076758300607,1.580000043,1.580000043,0.63291137518026,100.0,0.0
778804,936,115912,30-34,M,26,6184,2,2.75,1,1,0.03234152652005175,1.375,2.75,0.36363636363636365,50.0,50.0
778808,936,115912,30-34,M,26,1738,0,0.0,1,0,0.0,0.0,0.0,0.0,,
778964,936,115938,35-39,F,27,112460,25,41.29000068,1,0,0.0222301262671172,1.6516000272,41.29000068,0.024218938811603818,4.0,0.0
779057,936,115954,40-44,M,15,4414,0,0.0,1,0,0.0,0.0,0.0,0.0,,
779106,936,115962,35-39,F,30,14670,7,9.410000324,1,0,0.047716428084526245,1.3442857605714287,9.410000324,0.10626992195202394,14.285714285714285,0.0
779438,936,116031,30-34,F,64,33144,9,13.40999985,1,0,0.02715423606082549,1.4899999833333333,13.40999985,0.07457121634494276,11.11111111111111,0.0
779453,936,116033,45-49,M,64,4397,1,0.949999988,1,0,0.02274277916761428,0.949999988,0.949999988,1.0526315922437675,100.0,0.0
779488,936,116039,45-49,M,65,1006,0,0.0,1,0,0.0,0.0,0.0,0.0,,
779573,936,116053,35-39,F,10,89527,24,32.28999996,1,0,0.02680755526265819,1.3454166650000001,32.28999996,0.03096934039141448,4.166666666666666,0.0
779608,936,116059,35-39,F,15,2459,0,0.0,1,0,0.0,0.0,0.0,0.0,,
779609,936,116059,35-39,F,15,7116,2,1.730000019,1,1,0.028105677346824058,0.8650000095,1.730000019,0.5780346757325672,50.0,50.0
779622,936,116061,30-34,F,15,8613,1,0.889999986,2,0,0.011610356437942644,0.889999986,0.444999993,2.2471910465850278,200.0,0.0
779631,936,116063,35-39,F,16,9730,1,1.379999995,1,0,0.010277492291880781,1.379999995,1.379999995,0.7246376837849192,100.0,0.0
779644,936,116065,30-34,F,16,51816,8,10.2299999,2,1,0.015439246564767639,1.2787499875,5.11499995,0.19550342322095235,25.0,12.5
779645,936,116065,30-34,F,16,27289,3,4.429999828,1,0,0.010993440580453663,1.4766666093333332,4.429999828,0.22573364307588864,33.33333333333333,0.0
779715,936,116077,30-34,F,29,20409,4,3.829999924,1,0,0.019599196432946248,0.957499981,3.829999924,0.2610966109251547,25.0,0.0
779716,936,116077,30-34,F,29,8044,1,1.110000014,1,0,0.012431626056688214,1.110000014,1.110000014,0.900900889538187,100.0,0.0
779738,936,116081,30-34,F,28,15645,4,5.349999905,1,0,0.02556727388942154,1.33749997625,5.349999905,0.18691589116953453,25.0,0.0
779778,936,116087,30-34,F,31,2466,0,0.0,2,2,0.0,0.0,0.0,0.0,,
779789,936,116089,45-49,M,10,11611,3,3.950000048,1,1,0.025837567823615536,1.3166666826666666,3.950000048,0.2531645538855953,33.33333333333333,33.33333333333333
779824,936,116095,45-49,M,7,9375,3,4.019999981,1,0,0.032,1.3399999936666667,4.019999981,0.24875622008118614,33.33333333333333,0.0
779871,936,116103,30-34,F,32,4402,1,1.330000043,1,1,0.022716946842344387,1.330000043,1.330000043,0.7518796749392285,100.0,100.0
779918,936,116111,30-34,F,18,8469,2,3.089999914,1,0,0.02361553902467824,1.544999957,3.089999914,0.3236246044762835,50.0,0.0
779922,936,116111,30-34,F,18,5823,1,1.419999957,1,1,0.01717327837884252,1.419999957,1.419999957,0.7042253734378107,100.0,100.0
779944,936,116115,35-39,M,10,2549,0,0.0,1,0,0.0,0.0,0.0,0.0,,
779979,936,116121,35-39,M,16,25817,4,6.019999981,1,0,0.015493666963628618,1.50499999525,6.019999981,0.16611295733490802,25.0,0.0
779995,936,116123,30-34,F,20,1961,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780064,936,116135,30-34,F,22,2554,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780104,936,116147,30-34,F,25,4971,1,1.230000019,1,1,0.020116676725005028,1.230000019,1.230000019,0.8130081175226388,100.0,100.0
780199,936,116163,35-39,F,23,1030,0,0.0,1,1,0.0,0.0,0.0,0.0,,
780318,936,116183,45-49,F,29,162341,56,77.07999969,3,0,0.034495290776821626,1.376428565892857,25.693333229999997,0.03892060212850788,5.357142857142857,0.0
780323,936,116183,45-49,F,29,24542,7,9.329999924,1,0,0.028522532800912718,1.3328571319999998,9.329999924,0.10718113699311538,14.285714285714285,0.0
780486,936,116216,30-34,F,65,2879,0,0.0,1,1,0.0,0.0,0.0,0.0,,
780498,936,116218,30-34,F,64,13621,3,4.090000033,1,0,0.02202481462447691,1.3633333443333333,4.090000033,0.24449877553338398,33.33333333333333,0.0
780511,936,116220,30-34,F,63,6175,1,1.370000005,2,1,0.016194331983805668,1.370000005,0.6850000025,1.4598540092706058,200.0,100.0
780629,936,116240,30-34,F,28,2963,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780653,936,116244,30-34,F,29,9076,1,1.379999995,1,1,0.011018069634200088,1.379999995,1.379999995,0.7246376837849192,100.0,100.0
780655,936,116244,30-34,F,29,20941,4,5.909999967,1,1,0.019101284561386753,1.47749999175,5.909999967,0.16920473867745456,25.0,25.0
780666,936,116246,45-49,F,10,3462,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780681,936,116248,30-34,F,26,4073,0,0.0,1,1,0.0,0.0,0.0,0.0,,
780700,936,116252,30-34,F,27,3745,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780748,936,116265,30-34,F,24,830,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780759,936,116267,45-49,F,18,2912,0,0.0,1,0,0.0,0.0,0.0,0.0,,
780760,936,116267,45-49,F,18,17167,5,6.910000086,1,0,0.029125648045669014,1.3820000172,6.910000086,0.14471779848831684,20.0,0.0
780797,936,116273,30-34,F,22,24491,7,9.539999962,1,0,0.028581928055203952,1.3628571374285714,9.539999962,0.10482180335253968,14.285714285714285,0.0
780799,936,116273,30-34,F,22,44699,13,17.30000037,2,0,0.029083424685115995,1.3307692592307692,8.650000185,0.11560693394366674,15.384615384615385,0.0
780821,936,116277,30-34,F,23,6469,2,1.309999943,1,0,0.030916679548616478,0.6549999715,1.309999943,0.7633588118408032,50.0,0.0
780830,936,116279,45-49,F,16,16053,3,4.079999924,1,1,0.018688095683049896,1.3599999746666667,4.079999924,0.24509804378123806,33.33333333333333,33.33333333333333
780835,936,116279,45-49,F,16,54724,12,17.92999995,1,1,0.02192822162122652,1.4941666624999999,17.92999995,0.05577244856601352,8.333333333333332,8.333333333333332
780867,936,116285,30-34,F,21,4706,1,1.220000029,1,0,0.021249468763280918,1.220000029,1.220000029,0.8196721116635318,100.0,0.0
780974,936,116303,40-44,F,32,8316,3,4.569999933,1,1,0.03607503607503607,1.523333311,4.569999933,0.21881838395204195,33.33333333333333,33.33333333333333
781066,936,116323,40-44,F,22,5794,2,2.269999981,1,0,0.03451846738004832,1.1349999905,2.269999981,0.44052863804847764,50.0,0.0
781114,936,116331,40-44,F,18,4813,1,1.029999971,1,0,0.02077706212341575,1.029999971,1.029999971,0.970873813743049,100.0,0.0
781159,936,116339,40-44,F,10,85285,26,36.13000035,1,0,0.03048601747083309,1.3896153980769232,36.13000035,0.027677829790001645,3.8461538461538463,0.0
781162,936,116339,40-44,F,10,5839,1,1.370000005,1,0,0.017126220243192325,1.370000005,1.370000005,0.7299270046353029,100.0,0.0
781175,936,116341,40-44,F,15,5859,1,1.539999962,1,0,0.017067759003242877,1.539999962,1.539999962,0.6493506653735879,100.0,0.0
781187,936,116343,40-44,F,16,164118,41,59.06999993,1,0,0.024982025128261375,1.4407317056097562,59.06999993,0.01692906722845835,2.4390243902439024,0.0
781195,936,116345,35-39,F,63,18234,6,7.810000062,1,0,0.03290556103981573,1.301666677,7.810000062,0.12804097209493723,16.666666666666664,0.0
781207,936,116347,35-39,F,64,2755,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781303,936,116363,35-39,F,27,73676,20,28.5,1,0,0.027145881969705195,1.425,28.5,0.03508771929824561,5.0,0.0
781305,936,116363,35-39,F,27,18421,7,10.07999992,1,0,0.03800010857173878,1.4399999885714287,10.07999992,0.09920634999370119,14.285714285714285,0.0
781327,936,116367,35-39,F,29,164754,49,67.97999978,2,1,0.02974131128834505,1.3873469342857143,33.98999989,0.02942041786514404,4.081632653061225,2.0408163265306123
781353,936,116371,35-39,F,10,7449,1,1.639999986,1,1,0.013424620754463686,1.639999986,1.639999986,0.6097561027662106,100.0,100.0
781354,936,116371,35-39,F,10,6424,1,0.529999971,1,0,0.015566625155666251,0.529999971,0.529999971,1.8867925560697816,100.0,0.0
781438,936,116385,30-34,M,63,2086,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781470,936,116391,35-39,M,16,6016,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781499,936,116395,35-39,M,15,6412,1,1.370000005,1,0,0.015595757953836557,1.370000005,1.370000005,0.7299270046353029,100.0,0.0
781508,936,116397,30-34,F,63,5040,1,1.440000057,1,0,0.01984126984126984,1.440000057,1.440000057,0.6944444169560197,100.0,0.0
781556,936,116405,30-34,F,32,1772,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781559,936,116405,30-34,F,32,1783,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781606,936,116413,35-39,M,20,8200,3,3.919999957,1,0,0.036585365853658534,1.3066666523333332,3.919999957,0.2551020436146398,33.33333333333333,0.0
781690,936,116427,45-49,F,26,115896,38,49.44000006,1,0,0.03278801684268655,1.3010526331578949,49.44000006,0.02022653719228171,2.631578947368421,0.0
781811,936,116447,35-39,F,16,10186,1,1.230000019,1,1,0.0098173964264677,1.230000019,1.230000019,0.8130081175226388,100.0,100.0
781857,936,116455,30-34,M,20,9134,3,4.180000067,2,0,0.032844317932997594,1.3933333556666667,2.0900000335,0.4784688918522929,66.66666666666666,0.0
781858,936,116455,30-34,M,20,3385,1,1.440000057,1,1,0.029542097488921712,1.440000057,1.440000057,0.6944444169560197,100.0,100.0
781907,936,116463,45-49,F,21,1314,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781928,936,116467,30-34,M,18,2916,0,0.0,1,1,0.0,0.0,0.0,0.0,,
781929,936,116467,30-34,M,18,6142,1,1.330000043,1,0,0.0162813415825464,1.330000043,1.330000043,0.7518796749392285,100.0,0.0
781950,936,116471,30-34,F,20,1984,0,0.0,1,0,0.0,0.0,0.0,0.0,,
781999,936,116479,30-34,M,24,9142,3,3.749999881,1,0,0.03281557646029316,1.2499999603333334,3.749999881,0.26666667512888914,33.33333333333333,0.0
782001,936,116479,30-34,M,24,5475,2,2.730000019,1,1,0.0365296803652968,1.3650000095,2.730000019,0.3663003637510231,50.0,50.0
782022,936,116483,30-34,F,18,8254,2,2.320000052,1,1,0.0242306760358614,1.160000026,2.320000052,0.43103447309750315,50.0,50.0
782026,936,116483,30-34,F,18,5704,1,1.320000052,1,0,0.01753155680224404,1.320000052,1.320000052,0.7575757277318653,100.0,0.0
782130,936,116501,30-34,F,16,7301,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782134,936,116501,30-34,F,16,37873,5,6.169999957,1,1,0.013202017268238586,1.2339999914,6.169999957,0.16207455542450663,20.0,20.0
782135,936,116501,30-34,F,16,25267,4,4.940000057,2,1,0.015830925713381093,1.23500001425,2.4700000285,0.40485829492369985,50.0,25.0
782171,936,116507,30-34,F,30,535,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782180,936,116509,30-34,M,29,3396,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782219,936,116515,30-34,M,26,977,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782228,936,116517,40-44,F,63,12318,5,6.340000153,1,1,0.040591005033284625,1.2680000306,6.340000153,0.157728702818219,20.0,20.0
782242,936,116519,30-34,F,28,4783,1,0.860000014,1,0,0.02090738030524775,0.860000014,0.860000014,1.162790678745268,100.0,0.0
782275,936,116525,30-34,F,29,6475,1,1.350000024,1,0,0.015444015444015444,1.350000024,1.350000024,0.7407407275720167,100.0,0.0
782337,936,116535,45-49,F,16,104578,29,39.25000095,1,1,0.027730497810246894,1.3534483086206897,39.25000095,0.025477706389711564,3.4482758620689653,3.4482758620689653
782407,936,116547,45-49,F,10,33664,11,12.51000035,1,0,0.03267585551330798,1.137272759090909,12.51000035,0.0799360489226525,9.090909090909092,0.0
782443,936,116553,40-44,F,20,979,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782541,936,116569,40-44,F,28,7337,3,4.079999924,1,0,0.04088864658579801,1.3599999746666667,4.079999924,0.24509804378123806,33.33333333333333,0.0
782587,936,116577,30-34,M,10,2499,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782647,936,116587,40-44,F,27,11244,3,4.550000191,1,0,0.026680896478121666,1.5166667303333332,4.550000191,0.2197802105542813,33.33333333333333,0.0
782658,936,116589,30-34,M,15,4827,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782694,936,116595,35-39,F,29,29035,7,8.910000086,2,2,0.024108834165662132,1.2728571551428571,4.455000043,0.22446688896698624,28.57142857142857,28.57142857142857
782706,936,116597,35-39,F,30,761,0,0.0,1,0,0.0,0.0,0.0,0.0,,
782754,936,116605,35-39,F,26,6532,1,1.610000014,1,0,0.015309246785058175,1.610000014,1.610000014,0.6211180070213341,100.0,0.0
782815,936,116615,40-44,F,10,11537,3,4.300000191,1,0,0.026003293750541737,1.433333397,4.300000191,0.23255812920497615,33.33333333333333,0.0
782816,936,116615,40-44,F,10,12183,3,2.869999945,1,0,0.02462447672986949,0.9566666483333334,2.869999945,0.3484320624263984,33.33333333333333,0.0
782862,936,116623,35-39,F,64,5912,1,1.559999943,1,1,0.016914749661705007,1.559999943,1.559999943,0.6410256644477326,100.0,100.0
950068,936,123438,30-34,M,10,4012,1,1.570000052,1,0,0.024925224327018942,1.570000052,1.570000052,0.6369426540630458,100.0,0.0
950078,936,123440,30-34,M,16,12396,2,3.210000038,2,1,0.016134236850596968,1.605000019,1.605000019,0.6230529521258529,100.0,50.0
950079,936,123440,30-34,M,16,3142,0,0.0,2,2,0.0,0.0,0.0,0.0,,
950099,936,123443,30-34,M,18,1120,0,0.0,1,0,0.0,0.0,0.0,0.0,,
950109,936,123445,30-34,M,20,343,0,0.0,1,1,0.0,0.0,0.0,0.0,,
950170,936,123455,30-34,M,15,1720,0,0.0,1,1,0.0,0.0,0.0,0.0,,
950179,936,123457,30-34,M,16,3423,0,0.0,1,1,0.0,0.0,0.0,0.0,,
